name,time,flow_in,flow_out,pressure_in,pressure_out
branch0_seg20,4.4444444444444442e-01,6.0332999999426089e-02,6.0332999999355298e-02,8.8958799802631788e+01,8.7456319100727470e+01
branch0_seg20,5.5555555555555536e-01,6.0332999999413731e-02,6.0332999999345945e-02,8.8958805592698596e+01,8.7456324881387658e+01
branch0_seg20,6.6666666666666652e-01,6.0333000000930601e-02,6.0333000001039770e-02,8.8958802155009437e+01,8.7456321449448282e+01
branch0_seg20,7.7777777777777768e-01,6.0332999999114699e-02,6.0332999999010532e-02,8.8958803991881069e+01,8.7456323283175905e+01
branch0_seg20,8.8888888888888884e-01,6.0333000000694685e-02,6.0333000000776515e-02,8.8958803147111524e+01,8.7456322439886961e+01
branch0_seg20,1.0000000000000000e+00,6.0332999999516246e-02,6.0332999999459236e-02,8.8958803433861036e+01,8.7456322726112603e+01
branch0_seg21,0.0000000000000000e+00,6.0332999965095675e-02,6.0332999961082663e-02,8.7456316195607783e+01,8.6155287348781471e+01
branch0_seg21,1.1111111111111116e-01,6.0333000019271589e-02,6.0333000021481051e-02,8.7456330665213130e+01,8.6155301807048275e+01
branch0_seg21,2.2222222222222210e-01,6.0332999990648548e-02,6.0332999989577675e-02,8.7456315642828002e+01,8.6155286804579333e+01
branch0_seg21,3.3333333333333326e-01,6.0333000003614391e-02,6.0333000004028831e-02,8.7456327974146305e+01,8.6155299116969204e+01
branch0_seg21,4.4444444444444442e-01,6.0332999999355298e-02,6.0332999999280081e-02,8.7456319100727470e+01,8.6155290258139772e+01
branch0_seg21,5.5555555555555536e-01,6.0332999999345945e-02,6.0332999999272850e-02,8.7456324881387658e+01,8.6155296028903848e+01
branch0_seg21,6.6666666666666652e-01,6.0333000001039770e-02,6.0333000001157058e-02,8.7456321449448282e+01,8.6155292603007027e+01
branch0_seg21,7.7777777777777768e-01,6.0332999999010532e-02,6.0332999998898712e-02,8.7456323283175905e+01,8.6155294433428907e+01
branch0_seg21,8.8888888888888884e-01,6.0333000000776515e-02,6.0333000000864334e-02,8.7456322439886961e+01,8.6155293591701181e+01
branch0_seg21,1.0000000000000000e+00,6.0332999999459236e-02,6.0332999999398063e-02,8.7456322726112603e+01,8.6155293877368877e+01
branch0_seg22,0.0000000000000000e+00,6.0332999961082663e-02,6.0332999956794003e-02,8.6155287348781471e+01,8.5022860726519099e+01
branch0_seg22,1.1111111111111116e-01,6.0333000021481051e-02,6.0333000023841621e-02,8.6155301807048275e+01,8.5022875171696100e+01
branch0_seg22,2.2222222222222210e-01,6.0332999989577675e-02,6.0332999988434097e-02,8.6155286804579333e+01,8.5022860190604220e+01
branch0_seg22,3.3333333333333326e-01,6.0333000004028831e-02,6.0333000004470907e-02,8.6155299116969204e+01,8.5022872482974122e+01
branch0_seg22,4.4444444444444442e-01,6.0332999999280081e-02,6.0332999999200394e-02,8.6155290258139772e+01,8.5022863639485351e+01
branch0_seg22,5.5555555555555536e-01,6.0332999999272850e-02,6.0332999999194191e-02,8.6155296028903848e+01,8.5022869399871908e+01
branch0_seg22,6.6666666666666652e-01,6.0333000001157058e-02,6.0333000001282805e-02,8.6155292603007027e+01,8.5022865980305085e+01
branch0_seg22,7.7777777777777768e-01,6.0332999998898712e-02,6.0332999998778933e-02,8.6155294433428907e+01,8.5022867807262728e+01
branch0_seg22,8.8888888888888884e-01,6.0333000000864334e-02,6.0333000000958363e-02,8.6155293591701181e+01,8.5022866967174977e+01
branch0_seg22,1.0000000000000000e+00,6.0332999999398063e-02,6.0332999999332573e-02,8.6155293877368877e+01,8.5022867252251629e+01
branch0_seg23,0.0000000000000000e+00,6.0332999956794003e-02,6.0332999952221918e-02,8.5022860726519099e+01,8.4033487227129442e+01
branch0_seg23,1.1111111111111116e-01,6.0333000023841621e-02,6.0333000026357532e-02,8.5022875171696100e+01,8.4033501657468506e+01
branch0_seg23,2.2222222222222210e-01,6.0332999988434097e-02,6.0332999987215842e-02,8.5022860190604220e+01,8.4033486699202797e+01
branch0_seg23,3.3333333333333326e-01,6.0333000004470907e-02,6.0333000004941302e-02,8.5022872482974122e+01,8.4033498970473374e+01
branch0_seg23,4.4444444444444442e-01,6.0332999999200394e-02,6.0332999999116219e-02,8.5022863639485351e+01,8.4033490143066771e+01
branch0_seg23,5.5555555555555536e-01,6.0332999999194191e-02,6.0332999999109717e-02,8.5022869399871908e+01,8.4033495892601294e+01
branch0_seg23,6.6666666666666652e-01,6.0333000001282805e-02,6.0333000001417315e-02,8.5022865980305085e+01,8.4033492479647393e+01
branch0_seg23,7.7777777777777768e-01,6.0332999998778933e-02,6.0332999998650924e-02,8.5022867807262728e+01,8.4033494302985048e+01
branch0_seg23,8.8888888888888884e-01,6.0333000000958363e-02,6.0333000001058817e-02,8.5022866967174977e+01,8.4033493464614480e+01
branch0_seg23,1.0000000000000000e+00,6.0332999999332573e-02,6.0332999999262615e-02,8.5022867252251629e+01,8.4033493749067816e+01
branch0_seg24,0.0000000000000000e+00,6.0332999952221918e-02,6.0332999947360980e-02,8.4033487227129442e+01,8.3164111283427957e+01
branch0_seg24,1.1111111111111116e-01,6.0333000026357532e-02,6.0333000029031740e-02,8.4033501657468506e+01,8.3164125697182740e+01
branch0_seg24,2.2222222222222210e-01,6.0332999987215842e-02,6.0332999985921530e-02,8.4033486699202797e+01,8.3164110763188319e+01
branch0_seg24,3.3333333333333326e-01,6.0333000004941302e-02,6.0333000005440486e-02,8.4033498970473374e+01,8.3164123012284193e+01
branch0_seg24,4.4444444444444442e-01,6.0332999999116219e-02,6.0332999999027546e-02,8.4033490143066771e+01,8.3164114201697998e+01
branch0_seg24,5.5555555555555536e-01,6.0332999999109717e-02,6.0332999999019248e-02,8.4033495892601294e+01,8.3164119939908474e+01
branch0_seg24,6.6666666666666652e-01,6.0333000001417315e-02,6.0333000001560826e-02,8.4033492479647393e+01,8.3164116533848585e+01
branch0_seg24,7.7777777777777768e-01,6.0332999998650924e-02,6.0332999998514478e-02,8.4033494302985048e+01,8.3164118353411823e+01
branch0_seg24,8.8888888888888884e-01,6.0333000001058817e-02,6.0333000001165850e-02,8.4033493464614480e+01,8.3164117516834736e+01
branch0_seg24,1.0000000000000000e+00,6.0332999999262615e-02,6.0332999999188099e-02,8.4033493749067816e+01,8.3164117800633079e+01
branch0_seg25,0.0000000000000000e+00,6.0332999947360980e-02,6.0332999942198318e-02,8.3164111283427957e+01,8.2398765602029201e+01
branch0_seg25,1.1111111111111116e-01,6.0333000029031740e-02,6.0333000031871281e-02,8.3164125697182740e+01,8.2398779997487978e+01
branch0_seg25,2.2222222222222210e-01,6.0332999985921530e-02,6.0332999984547844e-02,8.3164110763188319e+01,8.2398765089166616e+01
branch0_seg25,3.3333333333333326e-01,6.0333000005440486e-02,6.0333000005969646e-02,8.3164123012284193e+01,8.2398777315050310e+01
branch0_seg25,4.4444444444444442e-01,6.0332999999027546e-02,6.0332999998934267e-02,8.3164114201697998e+01,8.2398768521994413e+01
branch0_seg25,5.5555555555555536e-01,6.0332999999019248e-02,6.0332999998922436e-02,8.3164119939908474e+01,8.2398774248427941e+01
branch0_seg25,6.6666666666666652e-01,6.0333000001560826e-02,6.0333000001713787e-02,8.3164116533848585e+01,8.2398770849531346e+01
branch0_seg25,7.7777777777777768e-01,6.0332999998514478e-02,6.0332999998369170e-02,8.3164118353411823e+01,8.2398772665172416e+01
branch0_seg25,8.8888888888888884e-01,6.0333000001165850e-02,6.0333000001279793e-02,8.3164117516834736e+01,8.2398771830461698e+01
branch0_seg25,1.0000000000000000e+00,6.0332999999188099e-02,6.0332999999108787e-02,8.3164117800633079e+01,8.2398772113574879e+01
branch0_seg26,0.0000000000000000e+00,6.0332999942198318e-02,6.0332999936729262e-02,8.2398765602029201e+01,8.1722216855492718e+01
