---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 NS 18-3  1.105e+03  [-77 1.264e-04 1.042e-04 8.925e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 18-4  1.111e+03  [-78 1.130e-04 9.311e-05 9.733e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 19-1  1.117e+03  [0 1.000e+00 8.814e-01 1.144e-03]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 19-2  1.124e+03  [-50 3.105e-03 2.737e-03 3.529e-01]  !510 0 77!  WARNING: The linear system solution has not converged
 NS 19-3  1.130e+03  [-59 1.102e-03 9.710e-04 9.642e-01]  !510 0 78!  WARNING: The linear system solution has not converged
 NS 19-4  1.137e+03  [-59 1.064e-03 9.382e-04 9.668e-01]  !510 0 78!  WARNING: The linear system solution has not converged
 NS 19-5  1.143e+03  [-59 1.031e-03 9.089e-04 9.664e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 19-6  1.149e+03  [-60 9.988e-04 8.803e-04 9.645e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 19-7  1.156e+03  [-60 9.657e-04 8.512e-04 9.595e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 19-8  1.162e+03  [-60 9.295e-04 8.193e-04 9.614e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 19-9  1.168e+03  [-60 8.961e-04 7.898e-04 9.652e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 19-10  1.175e+03  [-61 8.668e-04 7.640e-04 9.665e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 20-1  1.181e+03  [0 1.000e+00 5.395e-01 2.507e-03]  !510 0 78!  WARNING: The linear system solution has not converged
 NS 20-2  1.187e+03  [-47 4.135e-03 2.231e-03 5.767e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 20-3  1.194e+03  [-52 2.401e-03 1.295e-03 9.583e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 20-4  1.200e+03  [-52 2.307e-03 1.245e-03 9.652e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 20-5  1.206e+03  [-53 2.232e-03 1.204e-03 9.664e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 20-6  1.213e+03  [-53 2.162e-03 1.166e-03 9.669e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 20-7  1.219e+03  [-53 2.095e-03 1.130e-03 9.668e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 20-8  1.225e+03  [-53 2.030e-03 1.095e-03 9.669e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 20-9  1.232e+03  [-54 1.967e-03 1.061e-03 9.667e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 20-10  1.238e+03  [-54 1.905e-03 1.028e-03 9.668e-01]  !510 0 78!  WARNING: The linear system solution has not converged
 NS 21-1  1.244e+03  [0 1.000e+00 1.766e-01 5.267e-03]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 21-2  1.251e+03  [-40 9.582e-03 1.692e-03 5.297e-01]  !510 0 78!  WARNING: The linear system solution has not converged
 NS 21-3  1.257e+03  [-45 5.104e-03 9.013e-04 9.546e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 21-4  1.264e+03  [-46 4.899e-03 8.651e-04 9.524e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 21-5  1.270e+03  [-46 4.695e-03 8.290e-04 9.501e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 21-6  1.276e+03  [-46 4.491e-03 7.931e-04 9.457e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 21-7  1.283e+03  [-47 4.283e-03 7.563e-04 9.416e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 21-8  1.289e+03  [-47 4.068e-03 7.184e-04 9.498e-01]  !510 0 78!  WARNING: The linear system solution has not converged
 NS 21-9  1.296e+03  [-48 3.884e-03 6.859e-04 9.589e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 21-10  1.302e+03  [-48 3.739e-03 6.602e-04 9.608e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 22-1  1.304e+03  [0 1.000e+00 4.522e-01 9.961e-05]  [56 -1 28]
 NS 22-2  1.310e+03  [-43 6.959e-03 3.147e-03 3.774e-03]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 22-3  1.316e+03  [-79 1.039e-04 4.700e-05 2.228e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 23-1  1.323e+03  [0 1.000e+00 4.729e-01 1.391e-03]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 23-2  1.329e+03  [-43 6.624e-03 3.132e-03 2.010e-01]  !510 0 79!  WARNING: The linear system solution has not converged
 NS 23-3  1.336e+03  [-57 1.339e-03 6.333e-04 9.657e-01]  !510 0 79!  WARNING: The linear system solution has not converged
