name,time,flow_in,flow_out,pressure_in,pressure_out
branch0_seg78,5.5555555555555536e-01,2.5000000011522909e-02,2.5000000011588194e-02,1.3271704097734995e+01,1.2669214693956395e+01
branch0_seg78,6.6666666666666652e-01,2.4999999994466025e-02,2.4999999994434301e-02,1.3271703663979217e+01,1.2669214279321842e+01
branch0_seg78,7.7777777777777768e-01,2.5000000002162334e-02,2.5000000002174998e-02,1.3271704010237183e+01,1.2669214610348241e+01
branch0_seg78,8.8888888888888884e-01,2.4999999999554327e-02,2.4999999999551464e-02,1.3271703763972569e+01,1.2669214374903909e+01
branch0_seg78,1.0000000000000000e+00,2.4999999999696400e-02,2.4999999999694923e-02,1.3271703924530565e+01,1.2669214528412446e+01
branch0_seg79,0.0000000000000000e+00,2.4999999892911556e-02,2.4999999892379277e-02,1.2669217543304198e+01,1.2067667810374939e+01
branch0_seg79,1.1111111111111116e-01,2.5000000082296050e-02,2.5000000082717917e-02,1.2669213149769991e+01,1.2067663617362422e+01
branch0_seg79,2.2222222222222210e-01,2.4999999942985646e-02,2.4999999942688023e-02,1.2669214860407303e+01,1.2067665250310290e+01
branch0_seg79,3.3333333333333326e-01,2.5000000036366102e-02,2.5000000036558341e-02,1.2669214512008475e+01,1.2067664917326901e+01
branch0_seg79,4.4444444444444442e-01,2.4999999978552890e-02,2.4999999978438363e-02,1.2669214268126211e+01,1.2067664685025198e+01
branch0_seg79,5.5555555555555536e-01,2.5000000011588194e-02,2.5000000011650678e-02,1.2669214693956395e+01,1.2067665091058734e+01
branch0_seg79,6.6666666666666652e-01,2.4999999994434301e-02,2.4999999994403933e-02,1.2669214279321842e+01,1.2067664695614180e+01
branch0_seg79,7.7777777777777768e-01,2.5000000002174998e-02,2.5000000002187123e-02,1.2669214610348241e+01,1.2067665011349661e+01
branch0_seg79,8.8888888888888884e-01,2.4999999999551464e-02,2.4999999999548720e-02,1.2669214374903909e+01,1.2067664786769567e+01
branch0_seg79,1.0000000000000000e+00,2.4999999999694923e-02,2.4999999999693510e-02,1.2669214528412446e+01,1.2067664933199282e+01
branch0_seg80,0.0000000000000000e+00,2.4999999892379277e-02,2.4999999891872047e-02,1.2067667810374939e+01,1.1465566736939412e+01
branch0_seg80,1.1111111111111116e-01,2.5000000082717917e-02,2.5000000083120050e-02,1.2067663617362422e+01,1.1465562745778199e+01
branch0_seg80,2.2222222222222210e-01,2.4999999942688023e-02,2.4999999942404275e-02,1.2067665250310290e+01,1.1465564300465775e+01
branch0_seg80,3.3333333333333326e-01,2.5000000036558341e-02,2.5000000036741639e-02,1.2067664917326901e+01,1.1465563983070336e+01
branch0_seg80,4.4444444444444442e-01,2.4999999978438363e-02,2.4999999978329149e-02,1.2067664685025198e+01,1.1465563762360933e+01
branch0_seg80,5.5555555555555536e-01,2.5000000011650678e-02,2.5000000011710270e-02,1.2067665091058734e+01,1.1465564148518832e+01
